Years,CO2,CH4,mullingar_mean_temp,mullingar_temp_anomaly,mullingar_mean_rain,mullingar_rain_anomaly,antarctic_temp_anomaly,global_temp_anomaly
-29326.3,,,,,,,-7.659999999999997,
-29375.9,,,,,,,-7.960000000000008,
-29391.7,,367.7,,,,,,
-29396.9,191.01,,,,,,,
-29425.5,,,,,,,-7.060000000000002,
-29439.1,189.83,,,,,,,
-29472.96667,,,,,,,-7.560000000000002,
-29483.2,189.21,,,,,,,
-29520.43333,,,,,,,-7.060000000000002,
-29567.9,,,,,,,-7.460000000000008,
-29614.0,,,,,,,-6.960000000000008,
-29660.1,,,,,,,-6.859999999999985,
-29682.2,189.24,,,,,,,
-29706.2,,,,,,,-6.960000000000008,
-29750.83333,,,,,,,-6.159999999999997,
-29754.2,189.77,,,,,,,
-29774.0,,391.0,,,,,,
-29795.46667,,,,,,,-7.359999999999985,
-29815.8,191.28,,,,,,,
-29840.1,,,,,,,-6.259999999999991,
-29885.93333,,,,,,,-6.659999999999997,
-29910.8,190.97,,,,,,,
-29931.76667,,,,,,,-8.159999999999997,
-29977.6,,,,,,,-7.659999999999997,
-30024.53333,,,,,,,-7.159999999999997,
-30025.1,191.38,,,,,,,
-30052.6,,399.3,,,,,,
-30071.46667,,,,,,,-7.060000000000002,
-30072.0,191.57,,,,,,,
-30118.4,,,,,,,-7.159999999999997,
-30163.73333,,,,,,,-7.060000000000002,
-30174.5,188.25,,,,,,,
-30209.06667,,,,,,,-6.560000000000002,
-30220.8,,392.375,,,,,,
-30254.4,,,,,,,-7.060000000000002,
-30254.7,188.48,,,,,,,
-30303.53333,,,,,,,-7.659999999999997,
-30350.9,186.52,,,,,,,
-30352.66667,,,,,,,-8.560000000000002,
-30385.7,185.99,,,,,,,
-30401.8,,,,,,,-8.159999999999997,
-30453.66667,,,,,,,-8.159999999999997,
-30473.5,184.3,,,,,,,
-30505.53333,,,,,,,-8.560000000000002,
-30557.4,,,,,,,-7.159999999999997,
-30601.8,182.94,,,,,,,
-30608.6,,,,,,,-8.759999999999991,
-30659.8,,,,,,,-7.960000000000008,
-30691.2,,409.7,,,,,,
-30711.0,,,,,,,-7.960000000000008,
-30761.03333,,,,,,,-7.060000000000002,
-30786.0,187.14,,,,,,,
-30811.06667,,,,,,,-8.659999999999997,
-30833.6,,408.475,,,,,,
-30848.7,190.33,,,,,,,
-30861.1,,,,,,,-7.359999999999985,
-30911.33333,,,,,,,-7.759999999999991,
-30961.56667,,,,,,,-7.960000000000008,
-31011.8,,,,,,,-7.960000000000008,
-31047.4,,391.7,,,,,,
-31062.93333,,,,,,,-8.060000000000002,
-31114.06667,,,,,,,-7.659999999999997,
-31165.2,,,,,,,-7.659999999999997,
-31178.2,188.0,,,,,,,
-31215.6,,,,,,,-7.659999999999997,
-31266.0,,,,,,,-7.659999999999997,
-31270.6,,404.425,,,,,,
-31316.4,,,,,,,-7.659999999999997,
-31364.66667,,,,,,,-6.359999999999985,
-31412.93333,,,,,,,-7.460000000000008,
-31429.4,188.48,,,,,,,
-31461.2,,,,,,,-7.560000000000002,
-31476.9,,412.0,,,,,,
-31511.93333,,,,,,,-7.259999999999991,
-31562.66667,,,,,,,-8.259999999999991,
-31597.1,189.95,,,,,,,
-31613.4,,,,,,,-8.659999999999997,
-31666.93333,,,,,,,-8.060000000000002,
-31720.46667,,,,,,,-8.259999999999991,
-31774.0,,,,,,,-8.759999999999991,
-31826.66667,,,,,,,-8.159999999999997,
-31828.9,,426.5,,,,,,
-31865.1,193.71,,,,,,,
-31865.9,,421.625,,,,,,
-31879.33333,,,,,,,-7.659999999999997,
-31891.4,192.93,,,,,,,
-31932.0,,,,,,,-7.859999999999985,
-31968.2,,440.9,,,,,,
-31983.83333,,,,,,,-7.659999999999997,
-32006.9,192.51,,,,,,,
-32035.66667,,,,,,,-8.659999999999997,
-32087.5,,,,,,,-7.659999999999997,
-32099.9,193.33,,,,,,,
-32141.23333,,,,,,,-9.159999999999997,
-32142.4,,457.4,,,,,,
-32152.6,193.91,,,,,,,
-32194.96667,,,,,,,-7.960000000000008,
-32220.5,196.42,,,,,,,
-32223.6,196.91,,,,,,,
-32236.0,,470.8,,,,,,
-32248.7,,,,,,,-6.259999999999991,
-32297.83333,,,,,,,-7.060000000000002,
-32326.6,,430.625,,,,,,
-32346.96667,,,,,,,-7.659999999999997,
-32380.9,192.47,,,,,,,
-32396.1,,,,,,,-7.259999999999991,
-32434.2,195.25,,,,,,,
-32442.9,,451.9,,,,,,
-32443.83333,,,,,,,-5.859999999999985,
-32487.5,,409.15,,,,,,
-32491.56667,,,,,,,-6.859999999999985,
-32507.8,194.11,,,,,,,
-32539.3,,,,,,,-5.659999999999997,
-32584.1,194.61,,,,,,,
-32587.5,,,,,,,-7.159999999999997,
-32635.7,,,,,,,-7.460000000000008,
-32660.6,,410.4,,,,,,
-32667.6,194.43,,,,,,,
-32683.9,,,,,,,-7.060000000000002,
-32717.6,,404.6,,,,,,
-32734.26667,,,,,,,-7.560000000000002,
-32750.8,195.08,,,,,,,
-32784.63333,,,,,,,-6.960000000000008,
-32787.1,195.94,,,,,,,
-32835.0,,,,,,,-7.159999999999997,
-32840.7,,404.0,,,,,,
-32884.56667,,,,,,,-6.560000000000002,
-32886.1,199.3,,,,,,,
-32886.6,,414.5,,,,,,
-32934.13333,,,,,,,-7.759999999999991,
-32953.9,196.7,,,,,,,
-32976.8,,432.0,,,,,,
-32983.7,,,,,,,-6.759999999999991,
-33034.8,,,,,,,-6.859999999999985,
-33082.0,196.33,,,,,,,
-33085.9,,,,,,,-7.960000000000008,
-33099.2,,423.5,,,,,,
-33133.0,,427.65,,,,,,
-33137.0,,,,,,,-8.560000000000002,
-33193.53333,,,,,,,-8.259999999999991,
-33221.3,197.65,,,,,,,
-33221.4,,439.6,,,,,,
-33250.06667,,,,,,,-8.060000000000002,
-33274.8,,443.3,,,,,,
-33306.6,,,,,,,-8.659999999999997,
-33321.4,,444.3,,,,,,
-33361.53333,,,,,,,-8.060000000000002,
-33416.46667,,,,,,,-7.359999999999985,
-33471.4,,,,,,,-8.060000000000002,
-33490.5,196.9,,,,,,,
-33523.2,,,,,,,-7.560000000000002,
-33553.2,,460.9,,,,,,
-33564.4,197.13,,,,,,,
-33575.0,,,,,,,-6.960000000000008,
-33626.8,,,,,,,-6.859999999999985,
-33628.3,197.8,,,,,,,
-33674.96667,,,,,,,-6.759999999999991,
-33723.13333,,,,,,,-6.359999999999985,
-33760.9,,478.7,,,,,,
-33771.3,,,,,,,-6.859999999999985,
-33807.6,,425.9,,,,,,
-33818.93333,,,,,,,-6.560000000000002,
-33831.1,200.03,,,,,,,
-33866.56667,,,,,,,-6.259999999999991,
-33882.5,,415.4,,,,,,
-33914.0,195.63,,,,,,,
-33914.2,,,,,,,-7.060000000000002,
-33929.6,,419.0,,,,,,
-33958.7,195.27,,,,,,,
-33964.4,,,,,,,-6.859999999999985,
-33980.5,194.46,,,,,,,
-33998.9,194.47,,,,,,,
-34014.6,,,,,,,-7.259999999999991,
-34030.0,196.47,,,,,,,
-34064.5,195.41,,,,,,,
-34064.8,,,,,,,-6.960000000000008,
-34114.6,,,,,,,-6.859999999999985,
-34118.8,,420.4,,,,,,
-34137.2,195.93,,,,,,,
-34152.2,,430.075,,,,,,
-34164.4,,,,,,,-6.560000000000002,
-34214.2,,,,,,,-8.060000000000002,
-34257.8,,430.0,,,,,,
-34263.3,194.89,,,,,,,
-34266.86667,,,,,,,-6.859999999999985,
-34319.53333,,,,,,,-7.560000000000002,
-34323.8,195.79,,,,,,,
-34372.2,,,,,,,-8.359999999999985,
-34385.8,196.27,,,,,,,
-34407.4,196.2,,,,,,,
-34410.2,,428.0,,,,,,
-34429.1,,,,,,,-8.359999999999985,
-34486.0,,,,,,,-8.359999999999985,
-34542.9,,,,,,,-8.359999999999985,
-34599.66667,,,,,,,-8.359999999999985,
-34603.7,,447.05,,,,,,
-34629.9,199.65,,,,,,,
-34650.5,,457.0,,,,,,
-34656.43333,,,,,,,-7.960000000000008,
-34675.6,199.49,,,,,,,
-34693.0,200.29,,,,,,,
-34713.2,,,,,,,-7.359999999999985,
-34720.8,198.89,,,,,,,
-34741.2,,489.0,,,,,,
-34767.6,,,,,,,-7.960000000000008,
-34783.6,197.16,,,,,,,
-34822.0,,,,,,,-7.759999999999991,
-34876.4,,,,,,,-8.359999999999985,
-34898.6,202.8,,,,,,,
-34931.53333,,,,,,,-7.859999999999985,
-34939.8,203.09,,,,,,,
-34973.6,,519.2,,,,,,
-34977.4,,519.85,,,,,,
-34986.66667,,,,,,,-6.960000000000008,
-35018.5,,512.5,,,,,,
-35041.8,,,,,,,-6.859999999999985,
-35092.46667,,,,,,,-7.359999999999985,
-35133.5,,514.3,,,,,,
-35143.13333,,,,,,,-6.159999999999997,
-35162.6,198.78,,,,,,,
-35193.8,,,,,,,-7.159999999999997,
-35238.8,203.6,,,,,,,
-35243.93333,,,,,,,-6.560000000000002,
-35254.1,,497.7,,,,,,
-35294.06667,,,,,,,-6.460000000000008,
-35311.1,,491.85,,,,,,
-35344.2,,,,,,,-7.259999999999991,
-35354.7,205.38,,,,,,,
-35393.16667,,,,,,,-6.159999999999997,
-35403.3,,426.9,,,,,,
-35410.0,204.47,,,,,,,
-35432.4,203.62,,,,,,,
-35442.13333,,,,,,,-6.159999999999997,
-35456.0,201.36,,,,,,,
-35491.1,,,,,,,-7.159999999999997,
-35518.8,200.3,,,,,,,
-35540.43333,,,,,,,-6.859999999999985,
-35562.4,,420.6,,,,,,
-35570.1,201.06,,,,,,,
-35581.5,202.04,,,,,,,
-35589.76667,,,,,,,-6.460000000000008,
-35603.7,201.89,,,,,,,
-35639.1,,,,,,,-5.859999999999985,
-35641.0,201.83,,,,,,,
-35687.23333,,,,,,,-6.460000000000008,
-35722.7,,444.0,,,,,,
-35735.36667,,,,,,,-7.259999999999991,
-35745.5,201.81,,,,,,,
-35774.6,200.5,,,,,,,
-35783.5,,,,,,,-6.560000000000002,
-35830.36667,,,,,,,-5.859999999999985,
-35837.1,,425.6,,,,,,
-35877.23333,,,,,,,-6.359999999999985,
-35913.7,,425.2,,,,,,
-35924.1,,,,,,,-6.960000000000008,
-35927.6,203.29,,,,,,,
-35965.9,,440.75,,,,,,
-35972.93333,,,,,,,-7.060000000000002,
-36021.3,198.8,,,,,,,
-36021.76667,,,,,,,-6.859999999999985,
-36070.6,,,,,,,-5.659999999999997,
-36072.7,,440.3,,,,,,
-36119.66667,,,,,,,-7.359999999999985,
-36159.5,204.12,,,,,,,
-36168.73333,,,,,,,-7.460000000000008,
-36177.4,,441.3,,,,,,
-36217.8,,,,,,,-6.659999999999997,
-36246.1,201.78,,,,,,,
-36265.8,,,,,,,-6.460000000000008,
-36313.8,,,,,,,-6.659999999999997,
-36334.8,200.09,,,,,,,
-36361.8,,,,,,,-7.460000000000008,
-36381.1,,470.8,,,,,,
-36413.93333,,,,,,,-6.960000000000008,
-36446.6,,468.5,,,,,,
-36466.06667,,,,,,,-8.060000000000002,
-36518.2,,,,,,,-6.759999999999991,
-36567.3,,,,,,,-6.859999999999985,
-36579.3,198.96,,,,,,,
-36595.2,,494.45,,,,,,
-36616.4,,,,,,,-6.859999999999985,
-36664.8,205.1,,,,,,,
-36665.5,,,,,,,-6.859999999999985,
-36685.6,,523.8,,,,,,
-36717.13333,,,,,,,-7.859999999999985,
-36742.6,203.77,,,,,,,
-36768.76667,,,,,,,-7.460000000000008,
-36785.8,203.75,,,,,,,
-36820.4,,,,,,,-7.359999999999985,
-36870.16667,,,,,,,-7.159999999999997,
-36893.2,202.76,,,,,,,
-36919.93333,,,,,,,-6.659999999999997,
-36969.7,,,,,,,-6.659999999999997,
-37009.9,,533.6,,,,,,
-37012.8,203.51,,,,,,,
-37018.16667,,,,,,,-6.859999999999985,
-37061.2,,534.375,,,,,,
-37066.63333,,,,,,,-7.060000000000002,
-37096.4,206.36,,,,,,,
-37115.1,,,,,,,-6.859999999999985,
-37163.03333,,,,,,,-6.560000000000002,
-37191.6,210.16,,,,,,,
-37199.9,,586.7,,,,,,
-37210.96667,,,,,,,-7.259999999999991,
-37216.2,207.35,,,,,,,
-37258.9,,,,,,,-6.859999999999985,
-37260.6,,536.3,,,,,,
-37272.9,,548.2,,,,,,
-37306.7,,,,,,,-6.759999999999991,
-37354.5,,,,,,,-7.460000000000008,
-37369.5,208.25,,,,,,,
-37371.3,,571.9,,,,,,
-37375.0,209.66,,,,,,,
-37402.3,,,,,,,-7.659999999999997,
-37411.1,206.59,,,,,,,
-37439.6,,563.275,,,,,,
-37450.1,,,,,,,-7.359999999999985,
-37479.1,,580.4,,,,,,
-37497.9,,,,,,,-6.960000000000008,
-37504.0,212.51,,,,,,,
-37534.3,209.84,,,,,,,
-37545.7,,,,,,,-5.859999999999985,
-37587.5,,560.4,,,,,,
-37588.5,,,,,,,-5.460000000000008,
-37597.1,,556.7,,,,,,
-37631.3,,,,,,,-6.759999999999991,
-37632.0,,543.9,,,,,,
-37674.1,,,,,,,-6.659999999999997,
-37691.6,214.3,,,,,,,
-37718.13333,,,,,,,-6.759999999999991,
-37720.5,212.14,,,,,,,
-37748.2,,546.675,,,,,,
-37762.16667,,,,,,,-5.460000000000008,
-37806.2,,,,,,,-6.659999999999997,
-37824.2,,539.0,,,,,,
-37848.96667,,,,,,,-5.659999999999997,
-37850.2,212.09,,,,,,,
-37891.73333,,,,,,,-6.759999999999991,
-37921.6,,539.5,,,,,,
-37934.5,,,,,,,-5.659999999999997,
-37966.3,,481.0,,,,,,
-37968.0,214.21,,,,,,,
-37977.03333,,,,,,,-6.960000000000008,
-38019.56667,,,,,,,-5.659999999999997,
-38062.1,,,,,,,-5.960000000000008,
-38073.3,211.21,,,,,,,
-38100.9,,,,,,,-4.859999999999985,
-38118.1,,526.275,,,,,,
-38139.7,,,,,,,-4.960000000000008,
-38161.5,214.36,,,,,,,
-38178.5,,,,,,,-5.060000000000002,
-38215.0,,,,,,,-3.960000000000008,
-38238.6,208.34,,,,,,,
-38251.5,,,,,,,-5.259999999999991,
-38265.4,206.52,,,,,,,
-38288.0,,,,,,,-4.060000000000002,
-38310.2,,443.0,,,,,,
-38323.33333,,,,,,,-3.460000000000008,
-38357.2,207.41,,,,,,,
-38358.66667,,,,,,,-4.960000000000008,
-38394.0,,,,,,,-5.960000000000008,
-38432.2,208.0,,,,,,,
-38435.93333,,,,,,,-6.060000000000002,
-38477.86667,,,,,,,-6.659999999999997,
-38485.8,210.79,,,,,,,
-38494.1,,440.15,,,,,,
-38519.8,,,,,,,-4.759999999999991,
-38545.9,207.23,,,,,,,
-38558.4,,,,,,,-4.359999999999985,
-38597.0,,,,,,,-5.960000000000008,
-38606.2,210.08,,,,,,,
-38635.6,,,,,,,-6.060000000000002,
-38646.6,208.23,,,,,,,
-38676.4,,,,,,,-6.460000000000008,
-38694.8,204.79,,,,,,,
-38717.2,,,,,,,-4.659999999999997,
-38743.8,204.46,,,,,,,
-38758.0,,,,,,,-6.060000000000002,
-38796.4,206.54,,,,,,,
-38797.23333,,,,,,,-5.159999999999997,
-38836.46667,,,,,,,-5.359999999999985,
-38870.4,,455.1,,,,,,
-38875.7,,,,,,,-5.859999999999985,
-38885.6,206.09,,,,,,,
-38914.76667,,,,,,,-5.460000000000008,
-38947.7,205.65,,,,,,,
-38953.83333,,,,,,,-5.259999999999991,
-38992.9,,,,,,,-5.259999999999991,
-39028.6,205.99,,,,,,,
-39031.3,,,,,,,-5.159999999999997,
-39049.8,202.34,,,,,,,
-39069.7,,,,,,,-5.659999999999997,
-39092.7,,441.3,,,,,,
-39108.1,,,,,,,-5.960000000000008,
-39126.6,204.28,,,,,,,
-39147.76667,,,,,,,-6.359999999999985,
-39187.43333,,,,,,,-4.960000000000008,
-39193.5,207.32,,,,,,,
-39227.1,,,,,,,-5.659999999999997,
-39248.6,,450.1,,,,,,
-39265.73333,,,,,,,-5.359999999999985,
-39304.36667,,,,,,,-5.259999999999991,
-39338.7,208.69,,,,,,,
-39343.0,,,,,,,-6.560000000000002,
-39376.2,209.5,,,,,,,
-39381.53333,,,,,,,-5.659999999999997,
-39392.9,209.33,,,,,,,
-39412.8,207.87,,,,,,,
-39420.06667,,,,,,,-4.759999999999991,
-39445.8,,443.7,,,,,,
-39452.4,204.78,,,,,,,
-39458.6,,,,,,,-6.859999999999985,
-39475.9,191.53,,,,,,,
-39501.46667,,,,,,,-6.560000000000002,
-39527.4,198.14,,,,,,,
-39544.33333,,,,,,,-7.060000000000002,
-39587.2,,,,,,,-6.859999999999985,
-39588.4,200.4,,,,,,,
-39630.46667,,,,,,,-6.759999999999991,
-39663.9,,427.0,,,,,,
-39673.73333,,,,,,,-7.060000000000002,
-39694.0,195.7,,,,,,,
-39717.0,,,,,,,-6.759999999999991,
-39761.7,,,,,,,-6.859999999999985,
-39782.2,196.67,,,,,,,
-39806.4,,,,,,,-7.859999999999985,
-39827.0,,418.7,,,,,,
-39830.1,193.58,,,,,,,
-39851.1,,,,,,,-8.060000000000002,
-39863.6,,418.7,,,,,,
-39880.8,,410.9,,,,,,
-39898.13333,,,,,,,-7.960000000000008,
-39945.16667,,,,,,,-6.960000000000008,
-39958.0,193.87,,,,,,,
-39973.5,197.55,,,,,,,
-39992.2,,,,,,,-8.060000000000002,
-40037.56667,,,,,,,-6.659999999999997,
-40069.9,,423.8,,,,,,
-40082.93333,,,,,,,-7.359999999999985,
-40103.8,,422.3,,,,,,
-40115.7,192.6,,,,,,,
-40124.8,,413.5,,,,,,
-40128.3,,,,,,,-6.560000000000002,
-40171.26667,,,,,,,-6.960000000000008,
-40185.1,193.08,,,,,,,
-40214.23333,,,,,,,-6.060000000000002,
-40218.3,193.69,,,,,,,
-40235.1,,442.4,,,,,,
-40257.2,,,,,,,-7.060000000000002,
-40283.5,,447.5,,,,,,
-40291.5,,440.4028598,,,,,,
-40300.63333,,,,,,,-6.560000000000002,
-40344.06667,,,,,,,-6.460000000000008,
-40366.5,,449.9,,,,,,
-40381.4,197.9,,,,,,,
-40387.5,,,,,,,-7.460000000000008,
-40433.2,,,,,,,-7.359999999999985,
-40443.8,,429.0,,,,,,
-40478.9,,,,,,,-7.259999999999991,
-40498.0,,420.1,,,,,,
-40524.6,,,,,,,-6.060000000000002,
-40558.95,201.32,,,,,,,
-40567.43333,,,,,,,-6.359999999999985,
-40610.26667,,,,,,,-6.060000000000002,
-40626.44,201.48,,,,,,,
-40653.1,,,,,,,-7.359999999999985,
-40701.3,,,,,,,-7.759999999999991,
-40708.6,,413.0,,,,,,
-40721.6,,418.5,,,,,,
-40749.5,,,,,,,-7.560000000000002,
-40797.7,,,,,,,-7.560000000000002,
-40827.3,200.47,,,,,,,
-40846.86667,,,,,,,-7.659999999999997,
-40876.9,,426.2,,,,,,
-40896.03333,,,,,,,-7.259999999999991,
-40920.8,,446.9,,,,,,
-40932.7,,422.3833333,,,,,,
-40945.2,,,,,,,-6.960000000000008,
-40980.39,200.97,,,,,,,
-40995.2,,,,,,,-8.259999999999991,
-41023.9,,433.3,,,,,,
-41045.2,,,,,,,-6.960000000000008,
-41095.2,,,,,,,-6.859999999999985,
-41130.6,,419.7,,,,,,
-41141.5,,433.9,,,,,,
-41142.3,,,,,,,-6.659999999999997,
-41182.5,,433.4,,,,,,
-41189.4,,,,,,,-6.460000000000008,
-41236.5,,,,,,,-7.460000000000008,
-41238.6,,441.68,,,,,,
-41240.9,201.53,,,,,,,
-41282.33333,,,,,,,-6.159999999999997,
-41296.0,,457.4,,,,,,
-41328.16667,,,,,,,-5.259999999999991,
-41330.1,,465.3,,,,,,
-41338.1,,461.9,,,,,,
-41374.0,,,,,,,-6.359999999999985,
-41376.59,204.19,,,,,,,
-41421.26667,,,,,,,-6.460000000000008,
-41424.0,,465.1,,,,,,
-41442.9,,464.6666667,,,,,,
-41468.53333,,,,,,,-6.659999999999997,
-41515.8,,,,,,,-7.460000000000008,
-41533.9,,467.2,,,,,,
-41565.6,,,,,,,-5.560000000000002,
-41615.4,,,,,,,-7.659999999999997,
-41665.2,,,,,,,-6.659999999999997,
-41678.97,205.49,,,,,,,
-41716.8,,,,,,,-7.560000000000002,
-41759.8,,458.1,,,,,,
-41768.4,,,,,,,-6.759999999999991,
-41820.0,,,,,,,-7.060000000000002,
-41832.21,201.12,,,,,,,
-41873.76667,,,,,,,-7.859999999999985,
-41927.53333,,,,,,,-7.259999999999991,
-41973.69,199.89,,,,,,,
-41981.3,,,,,,,-7.659999999999997,
-41999.8,,413.8794188,,,,,,
-42036.5,,,,,,,-7.560000000000002,
-42091.7,,,,,,,-7.659999999999997,
-42124.3,,429.0461436,,,,,,
-42146.9,,,,,,,-7.960000000000008,
-42202.23333,,,,,,,-7.859999999999985,
-42235.8,,416.1,,,,,,
-42257.56667,,,,,,,-7.060000000000002,
-42312.9,,,,,,,-7.759999999999991,
-42365.06667,,,,,,,-6.359999999999985,
-42369.2,,415.111879,,,,,,
-42388.82,200.9,,,,,,,
-42417.23333,,,,,,,-7.060000000000002,
-42469.4,,,,,,,-7.259999999999991,
-42520.0,,,,,,,-6.359999999999985,
-42569.1,,455.9,,,,,,
-42570.6,,,,,,,-6.460000000000008,
-42621.2,,,,,,,-6.659999999999997,
-42671.86667,,,,,,,-7.359999999999985,
-42701.3,204.83,,,,,,,
-42722.53333,,,,,,,-5.960000000000008,
-42751.9,,446.4,,,,,,
-42773.2,,,,,,,-7.359999999999985,
-42824.7,,,,,,,-6.460000000000008,
-42876.2,,,,,,,-6.859999999999985,
-42912.4,,471.4,,,,,,
-42922.87,206.35,,,,,,,
-42927.7,,,,,,,-6.259999999999991,
-42957.0,,470.0,,,,,,
-42974.93333,,,,,,,-5.659999999999997,
-43022.16667,,,,,,,-5.960000000000008,
-43041.08,204.26,,,,,,,
-43069.4,,,,,,,-5.859999999999985,
-43109.0,,486.3,,,,,,
-43116.1,,,,,,,-6.060000000000002,
-43162.8,,,,,,,-5.460000000000008,
-43191.7,,481.5,,,,,,
-43209.5,,,,,,,-5.659999999999997,
-43244.89,203.16,,,,,,,
-43256.83333,,,,,,,-6.359999999999985,
-43304.16667,,,,,,,-5.659999999999997,
-43351.5,,,,,,,-6.960000000000008,
-43400.4,,,,,,,-6.859999999999985,
-43418.2,,463.0,,,,,,
-43423.66,201.66,,,,,,,
-43449.3,,,,,,,-5.359999999999985,
-43498.2,,,,,,,-5.759999999999991,
-43509.5,,437.4,,,,,,
-43546.9,,,,,,,-6.259999999999991,
-43588.82,204.22,,,,,,,
-43595.6,,,,,,,-6.759999999999991,
-43644.3,,,,,,,-6.960000000000008,
-43662.7,,415.43,,,,,,
-43694.1,,,,,,,-6.259999999999991,
-43734.16,203.18,,,,,,,
-43743.9,,,,,,,-6.460000000000008,
-43793.7,,,,,,,-6.659999999999997,
-43843.83333,,,,,,,-6.060000000000002,
-43882.01,201.69,,,,,,,
-43893.96667,,,,,,,-7.259999999999991,
-43935.9,,411.3333333,,,,,,
-43944.1,,,,,,,-7.560000000000002,
-43994.86667,,,,,,,-6.560000000000002,
-44045.63333,,,,,,,-6.560000000000002,
-44096.4,,,,,,,-7.460000000000008,
-44148.33333,,,,,,,-7.460000000000008,
-44168.2,204.31,,,,,,,
-44200.26667,,,,,,,-7.060000000000002,
-44235.2,,430.6,,,,,,
-44252.2,,,,,,,-7.659999999999997,
-44277.45,202.0,,,,,,,
-44305.2,,,,,,,-7.659999999999997,
-44358.2,,,,,,,-7.359999999999985,
-44411.2,,,,,,,-7.060000000000002,
-44423.47,206.22,,,,,,,
-44460.2,,,,,,,-6.060000000000002,
-44475.6,,427.3333333,,,,,,
-44509.2,,,,,,,-6.659999999999997,
-44558.2,,,,,,,-7.359999999999985,
-44563.5,204.83,,,,,,,
-44609.83333,,,,,,,-7.060000000000002,
-44661.46667,,,,,,,-7.259999999999991,
-44713.1,,,,,,,-6.759999999999991,
-44728.54,212.29,,,,,,,
-44747.6,,468.67,,,,,,
-44762.76667,,,,,,,-6.460000000000008,
-44812.43333,,,,,,,-6.859999999999985,
-44862.1,,,,,,,-6.659999999999997,
-44889.01,210.44,,,,,,,
-44911.8,,,,,,,-6.659999999999997,
-44961.5,,,,,,,-6.460000000000008,
-45011.2,,,,,,,-6.560000000000002,
-45060.23333,,,,,,,-6.659999999999997,
-45061.9,,461.6666667,,,,,,
-45069.16,211.49,,,,,,,
-45109.26667,,,,,,,-6.060000000000002,
-45158.3,,,,,,,-6.060000000000002,
-45205.16667,,,,,,,-5.560000000000002,
-45215.02,207.95,,,,,,,
-45252.03333,,,,,,,-5.960000000000008,
-45298.9,,,,,,,-5.859999999999985,
-45307.0,,489.81,,,,,,
-45345.63333,,,,,,,-5.859999999999985,
-45353.39,213.92,,,,,,,
-45392.36667,,,,,,,-5.460000000000008,
-45439.1,,,,,,,-5.659999999999997,
-45485.46667,,,,,,,-5.460000000000008,
-45487.1,,466.6666667,,,,,,
-45531.83333,,,,,,,-5.859999999999985,
-45533.32,214.5,,,,,,,
-45578.2,,,,,,,-5.759999999999991,
-45622.93333,,,,,,,-4.159999999999997,
-45667.66667,,,,,,,-5.960000000000008,
-45712.4,,,,,,,-5.060000000000002,
-45756.43333,,,,,,,-5.560000000000002,
-45769.06,217.51,,,,,,,
-45771.1,,487.05,,,,,,
-45800.46667,,,,,,,-4.359999999999985,
-45844.5,,,,,,,-4.960000000000008,
-45886.6,,,,,,,-4.259999999999991,
-45928.7,,,,,,,-5.159999999999997,
-45950.11,222.72,,,,,,,
-45950.2,,499.3333333,,,,,,
-45970.8,,,,,,,-3.1599999999999966,
-46011.36667,,,,,,,-4.060000000000002,
-46051.93333,,,,,,,-4.960000000000008,
-46092.5,,,,,,,-5.759999999999991,
-46130.33,221.77,,,,,,,
-46135.46667,,,,,,,-4.659999999999997,
-46178.43333,,,,,,,-4.159999999999997,
-46221.4,,,,,,,-5.259999999999991,
-46254.26,219.25,,,,,,,
-46265.53333,,,,,,,-4.960000000000008,
-46286.5,,497.47,,,,,,
-46309.66667,,,,,,,-4.960000000000008,
-46353.8,,,,,,,-5.060000000000002,
-46381.55,218.35,,,,,,,
-46396.7,,,,,,,-4.560000000000002,
-46412.4,,514.0,,,,,,
-46439.6,,,,,,,-4.659999999999997,
-46482.5,,,,,,,-3.759999999999991,
-46520.7,,,,,,,-3.460000000000008,
-46558.9,,,,,,,-2.960000000000008,
-46597.1,,,,,,,-4.560000000000002,
-46621.5,,499.35,,,,,,
-46638.46667,,,,,,,-4.359999999999985,
-46679.83333,,,,,,,-3.960000000000008,
-46708.9,216.42,,,,,,,
-46721.2,,,,,,,-4.560000000000002,
-46764.2,,,,,,,-4.159999999999997,
-46807.2,,,,,,,-5.460000000000008,
-46817.9,,493.0,,,,,,
-46819.44,214.18,,,,,,,
-46850.2,,,,,,,-5.359999999999985,
-46896.4,,,,,,,-5.759999999999991,
-46942.6,,,,,,,-4.759999999999991,
-46960.94,210.84,,,,,,,
-46988.8,,,,,,,-5.359999999999985,
-47034.8,,,,,,,-5.359999999999985,
-47061.2,,440.27,,,,,,
-47080.8,,,,,,,-5.060000000000002,
-47126.8,,,,,,,-5.659999999999997,
-47159.28,210.27,,,,,,,
-47174.36667,,,,,,,-5.659999999999997,
-47221.93333,,,,,,,-5.159999999999997,
-47260.7,,432.1,,,,,,
-47269.5,,,,,,,-5.359999999999985,
-47293.9,,441.4,,,,,,
-47315.1,,,,,,,-3.859999999999985,
-47360.7,,,,,,,-5.560000000000002,
-47387.98,207.6,,,,,,,
-47406.3,,,,,,,-5.560000000000002,
-47456.06667,,,,,,,-6.060000000000002,
-47505.83333,,,,,,,-5.460000000000008,
-47544.1,,424.5,,,,,,
-47555.6,,,,,,,-5.859999999999985,
-47597.36,204.26,,,,,,,
